6.9565 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x13328f668>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x138e762e8>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.5575 	EXP 	Created practNoAnsText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='practNoAnsText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
7.5583 	EXP 	Created blackScreen2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='blackScreen2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
7.5839 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.5)
7.6103 	EXP 	Sound sound_stim set volume 1.000
7.6276 	EXP 	Sound noise_stim set volume 1.000
7.6288 	EXP 	Created BlackRectStim = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-1.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='BlackRectStim', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
7.6312 	EXP 	Created StimRespOpts = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='StimRespOpts', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
7.6407 	EXP 	Created BlackBlank = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='BlackBlank', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
7.6628 	EXP 	blackScreen: autoDraw = True
7.6628 	EXP 	doPracticePrompt: autoDraw = True
8.9913 	DATA 	Keypress: y
9.0049 	EXP 	blackScreen: autoDraw = False
9.0049 	EXP 	doPracticePrompt: autoDraw = False
9.0049 	EXP 	polygon: autoDraw = True
9.0049 	EXP 	practInstr: autoDraw = True
10.5710 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
10.5712 	EXP 	New trial (rep=0, index=0): None
10.5714 	EXP 	Created sequence: random, trialTypes=1, nReps=8, seed=None
10.5717 	EXP 	New trial (rep=0, index=0): None
10.5737 	DATA 	Keypress: space
10.5881 	EXP 	polygon: autoDraw = False
10.5881 	EXP 	practInstr: autoDraw = False
10.5881 	EXP 	BlackBlank: autoDraw = True
11.3003 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/degraded.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
11.3208 	EXP 	BlackBlank: autoDraw = False
11.3208 	EXP 	movie_stim_pract: movie = 'visual/degraded.mp4'
11.3208 	EXP 	movie_stim_pract: autoLog = True
11.3208 	EXP 	movie_stim_pract: autoDraw = True
11.8398 	EXP 	Sound sound_stim_pract started
11.8398 	EXP 	Sound noise_pract started
12.3738 	EXP 	Sound sound_stim_pract reached end of file
12.4063 	EXP 	Sound noise_pract reached end of file
12.4401 	EXP 	movie_stim_pract: autoDraw = False
12.4401 	EXP 	movie_stim_pract: autoDraw = False
12.4401 	EXP 	PracticeRespOptions: text = 'B\t\t\tD\t\t\tG\t\t\tTH'
12.4401 	EXP 	blackRectP: autoDraw = True
12.4401 	EXP 	PracticeRespOptions: autoDraw = True
13.2233 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
13.2235 	EXP 	New trial (rep=0, index=0): None
13.2263 	DATA 	Keypress: 1
13.2386 	EXP 	blackRectP: autoDraw = False
13.2386 	EXP 	PracticeRespOptions: autoDraw = False
13.2386 	EXP 	blackRectCorr: autoDraw = True
13.2386 	EXP 	practiceCorr: autoDraw = True
14.2380 	EXP 	practiceCorr: autoDraw = False
14.7223 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
14.7225 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
14.7229 	EXP 	New trial (rep=1, index=0): None
14.7378 	EXP 	blackRectCorr: autoDraw = False
14.7378 	EXP 	blackRectCorr: autoDraw = False
14.7378 	EXP 	practiceCorr: autoDraw = False
14.7378 	EXP 	BlackBlank: autoDraw = True
15.3044 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/guy.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
15.3225 	EXP 	BlackBlank: autoDraw = False
15.3225 	EXP 	BlackBlank: autoDraw = False
15.3225 	EXP 	movie_stim_pract: movie = 'visual/guy.mp4'
15.3225 	EXP 	movie_stim_pract: autoLog = True
15.3225 	EXP 	movie_stim_pract: autoDraw = True
15.8551 	EXP 	Sound sound_stim_pract started
15.8551 	EXP 	Sound noise_pract started
16.3888 	EXP 	Sound sound_stim_pract reached end of file
16.4093 	EXP 	Sound noise_pract stopped
16.4253 	EXP 	movie_stim_pract: autoDraw = False
16.4253 	EXP 	movie_stim_pract: autoDraw = False
16.4253 	EXP 	PracticeRespOptions: text = 'G\t\t\tB\t\t\tD\t\t\tT'
16.4253 	EXP 	blackRectP: autoDraw = True
16.4253 	EXP 	PracticeRespOptions: autoDraw = True
17.0071 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
17.0073 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
17.0075 	EXP 	New trial (rep=0, index=0): None
17.0143 	DATA 	Keypress: 1
17.0259 	EXP 	blackRectP: autoDraw = False
17.0259 	EXP 	PracticeRespOptions: autoDraw = False
17.0259 	EXP 	text_incorrect: text = 'Incorrect. \n\n The correct answer was: \nD'
17.0259 	EXP 	blackRectIncorr: autoDraw = True
17.0259 	EXP 	text_incorrect: autoDraw = True
18.0384 	EXP 	text_incorrect: autoDraw = False
18.5237 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
18.5241 	EXP 	New trial (rep=2, index=0): None
18.5393 	EXP 	blackRectIncorr: autoDraw = False
18.5393 	EXP 	blackRectIncorr: autoDraw = False
18.5393 	EXP 	text_incorrect: autoDraw = False
18.5393 	EXP 	BlackBlank: autoDraw = True
19.1030 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/gill.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
19.1224 	EXP 	BlackBlank: autoDraw = False
19.1224 	EXP 	BlackBlank: autoDraw = False
19.1224 	EXP 	movie_stim_pract: movie = 'visual/gill.mp4'
19.1224 	EXP 	movie_stim_pract: autoLog = True
19.1224 	EXP 	movie_stim_pract: autoDraw = True
19.6394 	EXP 	Sound sound_stim_pract started
19.6394 	EXP 	Sound noise_pract started
20.2060 	EXP 	Sound sound_stim_pract reached end of file
20.2060 	EXP 	Sound noise_pract reached end of file
20.2258 	EXP 	movie_stim_pract: autoDraw = False
20.2258 	EXP 	movie_stim_pract: autoDraw = False
20.2258 	EXP 	PracticeRespOptions: text = 'D\t\t\tTH\t\t\tB\t\t\tG'
20.2258 	EXP 	blackRectP: autoDraw = True
20.2258 	EXP 	PracticeRespOptions: autoDraw = True
20.9242 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
20.9244 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
20.9246 	EXP 	New trial (rep=0, index=0): None
20.9306 	DATA 	Keypress: 0
20.9421 	EXP 	blackRectP: autoDraw = False
20.9421 	EXP 	PracticeRespOptions: autoDraw = False
20.9421 	EXP 	text_incorrect: text = 'Incorrect. \n\n The correct answer was: \nTH'
20.9421 	EXP 	blackRectIncorr: autoDraw = True
20.9421 	EXP 	text_incorrect: autoDraw = True
21.9559 	EXP 	text_incorrect: autoDraw = False
22.4403 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
22.4407 	EXP 	New trial (rep=3, index=0): None
22.4559 	EXP 	blackRectIncorr: autoDraw = False
22.4559 	EXP 	blackRectIncorr: autoDraw = False
22.4559 	EXP 	text_incorrect: autoDraw = False
22.4559 	EXP 	BlackBlank: autoDraw = True
23.0159 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/degraded.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
23.0399 	EXP 	BlackBlank: autoDraw = False
23.0399 	EXP 	BlackBlank: autoDraw = False
23.0399 	EXP 	movie_stim_pract: movie = 'visual/degraded.mp4'
23.0399 	EXP 	movie_stim_pract: autoLog = True
23.0399 	EXP 	movie_stim_pract: autoDraw = True
23.5730 	EXP 	Sound sound_stim_pract started
23.5730 	EXP 	Sound noise_pract started
24.0896 	EXP 	Sound sound_stim_pract reached end of file
24.1274 	EXP 	Sound noise_pract stopped
24.1446 	EXP 	movie_stim_pract: autoDraw = False
24.1446 	EXP 	movie_stim_pract: autoDraw = False
24.1446 	EXP 	PracticeRespOptions: text = 'D\t\t\tTH\t\t\tT\t\t\tF'
24.1446 	EXP 	blackRectP: autoDraw = True
24.1446 	EXP 	PracticeRespOptions: autoDraw = True
24.7748 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
24.7750 	EXP 	New trial (rep=0, index=0): None
24.7776 	DATA 	Keypress: 1
24.7895 	EXP 	blackRectP: autoDraw = False
24.7895 	EXP 	PracticeRespOptions: autoDraw = False
24.7895 	EXP 	blackRectCorr: autoDraw = True
24.7895 	EXP 	practiceCorr: autoDraw = True
25.7900 	EXP 	practiceCorr: autoDraw = False
26.2740 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
26.2742 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
26.2746 	EXP 	New trial (rep=4, index=0): None
26.2905 	EXP 	blackRectCorr: autoDraw = False
26.2905 	EXP 	blackRectCorr: autoDraw = False
26.2905 	EXP 	practiceCorr: autoDraw = False
26.2905 	EXP 	BlackBlank: autoDraw = True
26.8517 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/fast.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
26.8738 	EXP 	BlackBlank: autoDraw = False
26.8738 	EXP 	BlackBlank: autoDraw = False
26.8738 	EXP 	movie_stim_pract: movie = 'visual/fast.mp4'
26.8738 	EXP 	movie_stim_pract: autoLog = True
26.8738 	EXP 	movie_stim_pract: autoDraw = True
27.4066 	EXP 	Sound sound_stim_pract started
27.4066 	EXP 	Sound noise_pract started
27.9259 	EXP 	Sound sound_stim_pract reached end of file
27.9638 	EXP 	Sound noise_pract stopped
27.9822 	EXP 	movie_stim_pract: autoDraw = False
27.9822 	EXP 	movie_stim_pract: autoDraw = False
27.9822 	EXP 	PracticeRespOptions: text = 'D\t\t\tF\t\t\tTH\t\t\tT'
27.9822 	EXP 	blackRectP: autoDraw = True
27.9822 	EXP 	PracticeRespOptions: autoDraw = True
28.4258 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
28.4260 	EXP 	New trial (rep=0, index=0): None
28.4286 	DATA 	Keypress: 1
28.4409 	EXP 	blackRectP: autoDraw = False
28.4409 	EXP 	PracticeRespOptions: autoDraw = False
28.4409 	EXP 	blackRectCorr: autoDraw = True
28.4409 	EXP 	practiceCorr: autoDraw = True
29.4405 	EXP 	practiceCorr: autoDraw = False
29.9254 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
29.9256 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
29.9260 	EXP 	New trial (rep=5, index=0): None
29.9402 	EXP 	blackRectCorr: autoDraw = False
29.9402 	EXP 	blackRectCorr: autoDraw = False
29.9402 	EXP 	practiceCorr: autoDraw = False
29.9402 	EXP 	BlackBlank: autoDraw = True
30.5017 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/fad.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
30.5246 	EXP 	BlackBlank: autoDraw = False
30.5246 	EXP 	BlackBlank: autoDraw = False
30.5246 	EXP 	movie_stim_pract: movie = 'visual/fad.mp4'
30.5246 	EXP 	movie_stim_pract: autoLog = True
30.5246 	EXP 	movie_stim_pract: autoDraw = True
31.0580 	EXP 	Sound sound_stim_pract started
31.0580 	EXP 	Sound noise_pract started
31.5105 	EXP 	Sound sound_stim_pract reached end of file
31.6139 	EXP 	Sound noise_pract stopped
31.6338 	EXP 	movie_stim_pract: autoDraw = False
31.6338 	EXP 	movie_stim_pract: autoDraw = False
31.6338 	EXP 	PracticeRespOptions: text = 'T\t\t\tF\t\t\tTH\t\t\tD'
31.6338 	EXP 	blackRectP: autoDraw = True
31.6338 	EXP 	PracticeRespOptions: autoDraw = True
32.5099 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
32.5102 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
32.5104 	EXP 	New trial (rep=0, index=0): None
32.5165 	DATA 	Keypress: 2
32.5283 	EXP 	blackRectP: autoDraw = False
32.5283 	EXP 	PracticeRespOptions: autoDraw = False
32.5283 	EXP 	text_incorrect: text = 'Incorrect. \n\n The correct answer was: \nD'
32.5283 	EXP 	blackRectIncorr: autoDraw = True
32.5283 	EXP 	text_incorrect: autoDraw = True
33.5411 	EXP 	text_incorrect: autoDraw = False
34.0258 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
34.0262 	EXP 	New trial (rep=6, index=0): None
34.0414 	EXP 	blackRectIncorr: autoDraw = False
34.0414 	EXP 	blackRectIncorr: autoDraw = False
34.0414 	EXP 	text_incorrect: autoDraw = False
34.0414 	EXP 	BlackBlank: autoDraw = True
34.6005 	EXP 	Created movie_stim_pract = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename='visual/degraded.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie_stim_pract', noAudio=True, opacity=1.0, ori=0, pos=array([0., 0.]), size=array([720., 480.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
34.6251 	EXP 	BlackBlank: autoDraw = False
34.6251 	EXP 	BlackBlank: autoDraw = False
34.6251 	EXP 	movie_stim_pract: movie = 'visual/degraded.mp4'
34.6251 	EXP 	movie_stim_pract: autoLog = True
34.6251 	EXP 	movie_stim_pract: autoDraw = True
35.1417 	EXP 	Sound sound_stim_pract started
35.1417 	EXP 	Sound noise_pract started
35.6630 	EXP 	Sound sound_stim_pract reached end of file
35.7102 	EXP 	Sound noise_pract reached end of file
35.7286 	EXP 	movie_stim_pract: autoDraw = False
35.7286 	EXP 	movie_stim_pract: autoDraw = False
35.7286 	EXP 	PracticeRespOptions: text = 'D\t\t\tB\t\t\tTH\t\t\tG'
35.7286 	EXP 	blackRectP: autoDraw = True
35.7286 	EXP 	PracticeRespOptions: autoDraw = True
36.5431 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
36.5433 	EXP 	New trial (rep=0, index=0): None
36.5461 	DATA 	Keypress: 2
36.5582 	EXP 	blackRectP: autoDraw = False
36.5582 	EXP 	PracticeRespOptions: autoDraw = False
36.5582 	EXP 	blackRectCorr: autoDraw = True
36.5582 	EXP 	practiceCorr: autoDraw = True
37.5583 	EXP 	practiceCorr: autoDraw = False
38.0428 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
38.0430 	EXP 	Created sequence: sequential, trialTypes=1, nReps=0, seed=None
38.0433 	EXP 	New trial (rep=7, index=0): None
38.0583 	EXP 	blackRectCorr: autoDraw = False
38.0583 	EXP 	blackRectCorr: autoDraw = False
38.0583 	EXP 	practiceCorr: autoDraw = False
38.0583 	EXP 	BlackBlank: autoDraw = True
